contigName	contigLen	totalAvgDepth	ERR3211994.bam	ERR3211994.bam-var
ERR3211994_520	1067	12.0327	12.0327	8.71282
ERR3211994_521	1427	9.93031	9.93031	7.96772
ERR3211994_522	2313	12.5409	12.5409	18.1718
ERR3211994_523	1897	6.09216	6.09216	5.3563
ERR3211994_524	1003	9.07386	9.07386	7.85254
ERR3211994_525	1587	13.682	13.682	38.5305
ERR3211994_526	1331	7.44454	7.44454	8.43869
ERR3211994_527	1991	6.96252	6.96252	4.57628
ERR3211994_528	1881	11.435	11.435	9.08871
ERR3211994_529	2712	11.9258	11.9258	13.7612
ERR3211994_530	1178	19.1868	19.1868	46.8532
ERR3211994_531	1086	10.4701	10.4701	14.6151
ERR3211994_532	1053	25.2071	25.2071	95.7079
ERR3211994_533	6164	13.5268	13.5268	18.6198
ERR3211994_534	2104	11.7799	11.7799	11.5818
ERR3211994_535	1029	10.4972	10.4972	4.20926
ERR3211994_536	1256	8.56329	8.56329	4.31138
ERR3211994_537	1111	6.50884	6.50884	2.65227
ERR3211994_538	2114	6.3554	6.3554	3.90216
ERR3211994_539	1199	19.6177	19.6177	67.5877
ERR3211994_540	1005	7.39532	7.39532	6.38453
ERR3211994_541	3151	15.963	15.963	19.3748
ERR3211994_542	1478	7.85693	7.85693	5.47766
ERR3211994_543	1748	7.09574	7.09574	6.08036
ERR3211994_544	1094	27.9756	27.9756	94.2955
ERR3211994_545	7768	10.7917	10.7917	13.1415
ERR3211994_546	1279	19.0097	19.0097	28.9706
ERR3211994_547	1069	6.0555	6.0555	3.27687
ERR3211994_548	1823	10.5021	10.5021	9.18195
ERR3211994_549	2018	7.0273	7.0273	4.5836
ERR3211994_550	10580	16.0614	16.0614	25.4855
ERR3211994_551	1413	10.4537	10.4537	4.13554
ERR3211994_552	2629	14.0904	14.0904	14.6108
ERR3211994_553	2507	16.4922	16.4922	13.5734
ERR3211994_554	1374	16.469	16.469	13.0522
ERR3211994_555	1537	8.57462	8.57462	4.27636
ERR3211994_556	2334	8.86951	8.86951	6.45979
ERR3211994_557	1785	11.0948	11.0948	7.96716
ERR3211994_558	1833	6.90077	6.90077	4.77314
ERR3211994_559	1562	12.8144	12.8144	18.6475
ERR3211994_560	4282	13.5881	13.5881	21.384
ERR3211994_561	2690	8.33622	8.33622	12.1854
ERR3211994_562	1237	9.52438	9.52438	16.979
ERR3211994_563	1719	11.8815	11.8815	99.3063
ERR3211994_564	1594	8.12881	8.12881	11.4678
ERR3211994_565	1156	6.97714	6.97714	5.01142
ERR3211994_566	1051	10.2686	10.2686	16.3189
ERR3211994_567	11940	21.2569	21.2569	117.595
ERR3211994_568	2592	19.5274	19.5274	31.4616
ERR3211994_569	1375	9.63347	9.63347	11.7602
ERR3211994_570	1785	7.78349	7.78349	3.93597
ERR3211994_571	1236	27.9153	27.9153	94.1364
ERR3211994_572	16120	91.0659	91.0659	534.918
ERR3211994_573	1448	8.29122	8.29122	3.41243
ERR3211994_574	3951	31.8343	31.8343	78.2552
ERR3211994_575	1300	41.327	41.327	390.873
ERR3211994_576	1025	10.5417	10.5417	3.26685
ERR3211994_577	1192	10.7716	10.7716	13.4021
ERR3211994_578	1187	11.3481	11.3481	8.90862
ERR3211994_579	2195	33.9746	33.9746	377.246
ERR3211994_580	8962	12.8126	12.8126	14.1114
ERR3211994_581	1067	8.26063	8.26063	5.59682
ERR3211994_582	1033	9.86523	9.86523	18.8605
ERR3211994_583	1636	19.996	19.996	31.0988
ERR3211994_584	1952	13.9684	13.9684	17.6365
ERR3211994_585	2487	10.1172	10.1172	8.49053
ERR3211994_586	3561	14.4274	14.4274	16.3006
ERR3211994_587	1490	7.23731	7.23731	6.69046
ERR3211994_588	2704	25.711	25.711	27.0913
ERR3211994_589	2769	10.8851	10.8851	9.60209
ERR3211994_590	1352	9.30449	9.30449	4.10372
ERR3211994_591	61922	23.4835	23.4835	84.9988
ERR3211994_592	2590	14.352	14.352	12.0354
ERR3211994_593	1087	13.6105	13.6105	14.8299
ERR3211994_594	1989	10.6781	10.6781	18.7113
ERR3211994_595	1059	9.34433	9.34433	10.7744
ERR3211994_596	1805	6.14804	6.14804	4.71389
ERR3211994_597	1155	10.7214	10.7214	6.80877
ERR3211994_598	2041	9.40878	9.40878	10.5931
ERR3211994_599	1570	6.25563	6.25563	2.57521
ERR3211994_600	1687	18.3741	18.3741	26.0182
ERR3211994_601	1646	16.3743	16.3743	9.11593
ERR3211994_602	2179	11.5175	11.5175	26.9241
ERR3211994_603	1728	12.038	12.038	17.0626
ERR3211994_604	2198	16.6211	16.6211	98.7299
ERR3211994_605	2998	15.9052	15.9052	14.3191
ERR3211994_606	1988	11.1844	11.1844	14.3421
ERR3211994_607	5006	12.0892	12.0892	12.372
ERR3211994_608	1083	10.0804	10.0804	15.074
ERR3211994_609	1785	21.6777	21.6777	59.6724
ERR3211994_610	1707	7.88182	7.88182	2.81121
ERR3211994_611	1217	9.74695	9.74695	11.7164
ERR3211994_612	3870	12.5285	12.5285	21.7783
ERR3211994_613	1082	25.8262	25.8262	44.206
ERR3211994_614	1380	10.2821	10.2821	4.58024
ERR3211994_615	1233	8.11357	8.11357	5.91778
ERR3211994_616	3930	14.9569	14.9569	24.9064
ERR3211994_617	1282	9.08039	9.08039	4.83263
ERR3211994_618	1319	9.37382	9.37382	11.3456
ERR3211994_619	1565	9.75194	9.75194	5.61522
ERR3211994_620	1067	7.86914	7.86914	6.38021
ERR3211994_621	7210	16.2364	16.2364	19.0706
ERR3211994_622	2807	9.74821	9.74821	8.76225
ERR3211994_623	1347	15.3968	15.3968	17.7663
ERR3211994_624	1078	18.1078	18.1078	13.7683
ERR3211994_625	7365	21.2693	21.2693	45.8401
ERR3211994_626	1532	7.81766	7.81766	3.88413
ERR3211994_627	3929	7.83223	7.83223	7.1259
ERR3211994_628	3755	13.2114	13.2114	21.6307
ERR3211994_629	2745	12.5214	12.5214	16.9474
ERR3211994_630	1182	10.0775	10.0775	6.82618
ERR3211994_631	1252	10.0145	10.0145	4.4866
ERR3211994_632	1444	6.84003	6.84003	3.39821
ERR3211994_633	1374	8.98203	8.98203	4.26951
ERR3211994_634	8026	9.9887	9.9887	9.03745
ERR3211994_635	1531	10.2426	10.2426	12.1954
ERR3211994_636	1344	10.4523	10.4523	10.7659
ERR3211994_637	4014	13.3333	13.3333	16.6478
ERR3211994_638	1093	89.5557	89.5557	1171.31
ERR3211994_639	1509	10.7557	10.7557	323.587
ERR3211994_640	1267	7.46464	7.46464	4.49271
ERR3211994_641	5806	15.9678	15.9678	20.7349
ERR3211994_642	1028	7.12756	7.12756	3.78304
ERR3211994_643	1915	12.2051	12.2051	25.873
ERR3211994_644	1811	6.295	6.295	4.77198
ERR3211994_645	1497	33.4313	33.4313	119.14
ERR3211994_646	3029	11.8673	11.8673	20.161
ERR3211994_647	1015	15.6197	15.6197	43.1689
ERR3211994_648	1772	11.0475	11.0475	6.999
ERR3211994_649	1135	10.2051	10.2051	13.3847
ERR3211994_650	2138	8.87475	8.87475	5.22084
ERR3211994_651	1047	6.9398	6.9398	6.43385
ERR3211994_652	3053	13.8698	13.8698	14.2539
ERR3211994_653	1128	15.8476	15.8476	84.0168
ERR3211994_654	1645	9.5893	9.5893	4.66383
ERR3211994_655	1018	10.129	10.129	5.30743
ERR3211994_656	1771	8.9673	8.9673	8.86243
ERR3211994_657	1130	7.93061	7.93061	5.09426
ERR3211994_658	1022	6.73739	6.73739	7.17435
ERR3211994_659	1075	9.72108	9.72108	3.85503
ERR3211994_660	2518	12.0536	12.0536	28.2967
ERR3211994_661	1351	8.49709	8.49709	12.3552
ERR3211994_662	1241	9.25481	9.25481	6.91667
ERR3211994_663	6819	14.9111	14.9111	17.0446
ERR3211994_664	2982	8.97775	8.97775	9.71871
ERR3211994_665	2333	32.202	32.202	128.097
ERR3211994_666	4879	13.6879	13.6879	16.7645
ERR3211994_667	1364	16.5379	16.5379	33.0072
ERR3211994_668	3690	13.0184	13.0184	15.5149
ERR3211994_669	22923	17.7629	17.7629	22.5156
ERR3211994_670	2373	10.8408	10.8408	10.2618
ERR3211994_671	1022	7.77982	7.77982	4.46812
ERR3211994_672	1531	9.90514	9.90514	23.9859
ERR3211994_673	1571	13.0324	13.0324	15.6764
ERR3211994_674	2714	8.97426	8.97426	6.78596
ERR3211994_675	1493	9.42815	9.42815	16.4776
ERR3211994_676	1001	8.44771	8.44771	6.15815
ERR3211994_677	1043	8.94513	8.94513	12.9219
ERR3211994_678	1217	10.6467	10.6467	13.6621
ERR3211994_679	1503	25.1286	25.1286	85.7967
ERR3211994_680	1051	12.5538	12.5538	10.7518
ERR3211994_681	1986	9.16667	9.16667	7.18856
ERR3211994_682	1686	10.502	10.502	10.2658
ERR3211994_683	2172	10.9189	10.9189	17.1432
ERR3211994_684	1631	18.3525	18.3525	18.1893
ERR3211994_685	6237	13.5942	13.5942	10.5895
ERR3211994_686	1899	8.63922	8.63922	7.11977
ERR3211994_687	1212	10.1017	10.1017	7.46751
ERR3211994_688	1489	7.35026	7.35026	6.04093
ERR3211994_689	2143	6.93578	6.93578	4.82517
ERR3211994_690	1859	5.54242	5.54242	2.99308
ERR3211994_691	1076	8.82289	8.82289	3.0886
ERR3211994_692	1518	11.231	11.231	4.58597
ERR3211994_693	4244	13.8701	13.8701	33.0752
ERR3211994_694	1266	9.57706	9.57706	24.2514
ERR3211994_695	1003	10.347	10.347	5.98742
ERR3211994_696	1055	7.24972	7.24972	5.34025
ERR3211994_697	1062	24.7039	24.7039	39.324
ERR3211994_698	1683	21.8924	21.8924	96.2487
ERR3211994_699	2346	8.4326	8.4326	5.32448
ERR3211994_700	1188	8.09152	8.09152	8.24522
ERR3211994_701	1737	7.68935	7.68935	4.39966
ERR3211994_702	1061	20.7256	20.7256	98.8038
ERR3211994_703	4440	12.5692	12.5692	21.739
ERR3211994_704	1134	10.3791	10.3791	15.1633
ERR3211994_705	1047	8.54181	8.54181	7.52752
ERR3211994_706	1883	8.37103	8.37103	6.81891
ERR3211994_707	2296	12.5555	12.5555	16.5501
ERR3211994_708	2602	14.9751	14.9751	22.4338
ERR3211994_709	1606	8.89767	8.89767	5.32627
ERR3211994_710	2601	191.357	191.357	2842.3
ERR3211994_711	2595	18.1419	18.1419	46.1153
ERR3211994_712	1074	8.4026	8.4026	3.82474
ERR3211994_713	5235	24.2545	24.2545	59.5276
ERR3211994_714	4400	76.1878	76.1878	1514.25
ERR3211994_715	1375	7.74122	7.74122	6.01551
ERR3211994_716	1104	7.56918	7.56918	9.78376
ERR3211994_717	2320	9.29816	9.29816	13.3703
ERR3211994_718	1036	9.0158	9.0158	5.85512
ERR3211994_719	5449	11.0151	11.0151	12.2768
ERR3211994_720	1314	8.04124	8.04124	8.01378
ERR3211994_721	3817	8.48159	8.48159	10.5373
ERR3211994_722	5507	19.4973	19.4973	51.4047
ERR3211994_723	1505	8.65609	8.65609	7.2243
ERR3211994_724	2260	10.3	10.3	14.3579
ERR3211994_725	5179	14.7896	14.7896	18.5488
ERR3211994_726	3009	12.1682	12.1682	13.93
ERR3211994_727	1191	11.5187	11.5187	35.5363
ERR3211994_728	1365	8.65103	8.65103	5.28173
ERR3211994_729	1784	10.5129	10.5129	7.40981
ERR3211994_730	1017	6.2722	6.2722	3.06439
ERR3211994_731	2000	19.1941	19.1941	35.6221
ERR3211994_732	1286	7.61796	7.61796	4.27683
ERR3211994_733	1377	11.6822	11.6822	18.2267
ERR3211994_734	1145	8.74874	8.74874	7.1521
ERR3211994_735	2270	11.241	11.241	16.2415
ERR3211994_736	1106	10.8358	10.8358	20.1876
ERR3211994_737	1100	13.2737	13.2737	13.1136
ERR3211994_738	2923	11.6329	11.6329	20.0454
ERR3211994_739	1016	57.7829	57.7829	404.489
ERR3211994_740	1426	9.95768	9.95768	9.90724
ERR3211994_741	2674	11.7215	11.7215	16.1455
ERR3211994_742	3989	13.9932	13.9932	18.754
ERR3211994_743	3009	7.47709	7.47709	10.7186
ERR3211994_744	2372	12.8173	12.8173	9.71084
ERR3211994_745	1742	15.0697	15.0697	13.1673
ERR3211994_746	1082	8.20494	8.20494	18.6164
ERR3211994_747	1039	8.25759	8.25759	33.6284
ERR3211994_748	1029	34.058	34.058	187.492
ERR3211994_749	1010	24.186	24.186	56.8942
ERR3211994_750	3092	19.5235	19.5235	36.313
ERR3211994_751	1310	8.2069	8.2069	5.80359
ERR3211994_752	1072	18.1692	18.1692	33.0311
ERR3211994_753	1691	10.5944	10.5944	7.42696
ERR3211994_754	8511	13.6394	13.6394	17.6382
ERR3211994_755	1754	10.2949	10.2949	8.85056
ERR3211994_756	5922	11.3754	11.3754	14.5948
ERR3211994_757	1198	9.37786	9.37786	8.1952
ERR3211994_758	1196	9.44264	9.44264	14.1015
ERR3211994_759	2462	8.89187	8.89187	6.48076
ERR3211994_760	1014	17.6111	17.6111	18.7594
ERR3211994_761	1633	14.1052	14.1052	14.1792
ERR3211994_762	12997	14.9377	14.9377	19.6634
ERR3211994_763	1027	9.6488	9.6488	7.75552
ERR3211994_764	1119	31.8101	31.8101	108.332
ERR3211994_765	1752	69.9994	69.9994	1771.51
ERR3211994_766	3375	19.4109	19.4109	180.371
ERR3211994_767	1397	28.9479	28.9479	63.5855
ERR3211994_768	1924	9.06595	9.06595	5.92861
ERR3211994_769	1486	10.9671	10.9671	18.8259
ERR3211994_770	2766	11.2144	11.2144	11.1269
ERR3211994_771	1666	14.0587	14.0587	10.3867
ERR3211994_772	1194	14.1188	14.1188	12.3655
ERR3211994_773	1775	9.23631	9.23631	4.63251
ERR3211994_774	6026	12.0182	12.0182	15.2255
ERR3211994_775	2130	9.44444	9.44444	9.33637
ERR3211994_776	1887	12.1428	12.1428	19.2814
ERR3211994_777	1132	8.94705	8.94705	5.58129
ERR3211994_778	3187	17.7033	17.7033	24.8261
ERR3211994_779	1521	16.8694	16.8694	31.2261
ERR3211994_780	3557	13.3214	13.3214	19.8146
ERR3211994_781	1057	6.96141	6.96141	5.84288
ERR3211994_782	1604	6.93054	6.93054	12.3523
ERR3211994_783	2077	8.81681	8.81681	8.4706
ERR3211994_784	3017	29.0844	29.0844	570.897
ERR3211994_785	1429	9.12275	9.12275	4.23921
ERR3211994_786	1002	7.58216	7.58216	8.79818
ERR3211994_787	2440	9.09651	9.09651	11.9972
ERR3211994_788	1061	8.25357	8.25357	2.76752
ERR3211994_789	1079	10.7277	10.7277	7.50012
ERR3211994_790	1392	9.83172	9.83172	5.46964
ERR3211994_791	1612	9.93434	9.93434	8.58982
ERR3211994_792	1334	7.35726	7.35726	3.3693
ERR3211994_793	1207	10.438	10.438	8.00963
ERR3211994_794	1820	17.0006	17.0006	31.3428
ERR3211994_795	1847	32.8138	32.8138	68.8188
ERR3211994_796	1497	9.24573	9.24573	5.43811
ERR3211994_797	1241	48.1127	48.1127	216.759
ERR3211994_798	1362	11.5437	11.5437	15.3779
ERR3211994_799	2629	23.3211	23.3211	163.296
ERR3211994_800	1216	9.49062	9.49062	5.16282
ERR3211994_801	1715	6.28243	6.28243	4.82557
ERR3211994_802	2112	76.8252	76.8252	1702.14
ERR3211994_803	1068	7.40632	7.40632	7.27095
ERR3211994_804	2912	14.7683	14.7683	11.3667
ERR3211994_805	3006	12.7955	12.7955	13.224
ERR3211994_806	1671	13.6029	13.6029	14.9829
ERR3211994_807	1774	13.6601	13.6601	17.8783
ERR3211994_808	6124	21.8564	21.8564	61.7051
ERR3211994_809	1390	8.78952	8.78952	10.389
ERR3211994_810	1103	9.59077	9.59077	33.4437
ERR3211994_811	1023	6.90836	6.90836	7.69342
ERR3211994_812	1070	8.97609	8.97609	4.40202
ERR3211994_813	1080	7.80968	7.80968	6.43628
ERR3211994_814	1336	15.0295	15.0295	27.4767
ERR3211994_815	1886	11.2425	11.2425	10.2887
ERR3211994_816	7778	13.9409	13.9409	18.7065
ERR3211994_817	4542	36.7805	36.7805	537.477
ERR3211994_818	1739	9.85463	9.85463	9.41522
ERR3211994_819	1470	7.93788	7.93788	4.76341
ERR3211994_820	1365	11.456	11.456	19.6173
ERR3211994_821	3598	13.9507	13.9507	18.4681
ERR3211994_822	12531	15.7038	15.7038	14.8902
ERR3211994_823	6751	10.7881	10.7881	11.615
ERR3211994_824	1530	9.63696	9.63696	5.8384
ERR3211994_825	3545	10.9732	10.9732	11.5599
ERR3211994_826	1023	5.83391	5.83391	13.5102
ERR3211994_827	1893	31.5198	31.5198	123.792
ERR3211994_828	1239	8.41506	8.41506	8.48199
ERR3211994_829	1093	22.8961	22.8961	46.2079
ERR3211994_830	1237	10.3257	10.3257	5.13139
ERR3211994_831	1299	9.61532	9.61532	13.7927
ERR3211994_832	1591	8.46426	8.46426	16.9656
ERR3211994_833	1180	28.1155	28.1155	267.521
ERR3211994_834	1338	9.93434	9.93434	13.871
ERR3211994_835	1524	8.60626	8.60626	16.1107
ERR3211994_836	1353	10.5802	10.5802	78.6386
ERR3211994_837	2169	15.9217	15.9217	21.4834
ERR3211994_838	1283	7.02207	7.02207	2.97745
ERR3211994_839	1317	18.6872	18.6872	20.9424
ERR3211994_840	1598	14.8494	14.8494	191.062
ERR3211994_841	7103	17.1231	17.1231	22.2256
ERR3211994_842	1181	13.3443	13.3443	24.4143
ERR3211994_843	1184	8.12669	8.12669	3.69642
ERR3211994_844	4172	15.0669	15.0669	13.4267
ERR3211994_845	2581	10.9597	10.9597	9.66506
ERR3211994_846	1199	9.64633	9.64633	8.48071
ERR3211994_847	2597	8.30364	8.30364	7.92207
ERR3211994_848	5369	20.1619	20.1619	857.809
ERR3211994_849	1143	11.9225	11.9225	9.7087
ERR3211994_850	1037	14.0383	14.0383	11.7683
ERR3211994_851	1210	31.1396	31.1396	86.9024
ERR3211994_852	2074	6.32276	6.32276	5.29102
ERR3211994_853	1095	7.41905	7.41905	5.22885
ERR3211994_854	1691	10.3316	10.3316	6.11785
ERR3211994_855	6757	9.37127	9.37127	7.49146
ERR3211994_856	2974	9.63385	9.63385	6.00695
ERR3211994_857	5239	48.5443	48.5443	1547.46
ERR3211994_858	2268	17.263	17.263	28.8004
ERR3211994_859	31655	15.5466	15.5466	21.6742
ERR3211994_860	6889	17.5496	17.5496	18.8003
ERR3211994_861	1356	7.22056	7.22056	3.62433
ERR3211994_862	1832	12.7218	12.7218	28.8684
ERR3211994_863	3350	11.9956	11.9956	11.5086
ERR3211994_864	1524	11.4032	11.4032	7.10166
ERR3211994_865	2393	9.71913	9.71913	9.03793
ERR3211994_866	1124	7.44353	7.44353	2.62734
ERR3211994_867	1044	6.0302	6.0302	1.95093
ERR3211994_868	1370	9.55	9.55	7.61443
ERR3211994_869	1317	9.40531	9.40531	3.9668
ERR3211994_870	3066	17.5593	17.5593	28.6553
ERR3211994_871	1752	11.1392	11.1392	11.8902
ERR3211994_872	1452	12.2512	12.2512	15.6932
ERR3211994_873	1068	10.1471	10.1471	15.1004
ERR3211994_874	1495	7.41859	7.41859	6.45633
ERR3211994_875	1787	26.3274	26.3274	114.629
ERR3211994_876	2330	8.11055	8.11055	5.81296
ERR3211994_877	1864	17.9545	17.9545	52.7323
ERR3211994_878	2463	8.55901	8.55901	8.55113
ERR3211994_879	1155	8.35323	8.35323	7.12712
ERR3211994_880	4231	8.06297	8.06297	7.35855
ERR3211994_881	1126	10.1711	10.1711	11.7092
ERR3211994_882	1397	7.97193	7.97193	6.76251
ERR3211994_883	1689	9.23067	9.23067	4.77837
ERR3211994_884	2479	63.9506	63.9506	1021.37
ERR3211994_885	2225	18.0998	18.0998	70.2431
ERR3211994_886	1315	20.8146	20.8146	29.5876
ERR3211994_887	1788	34.2344	34.2344	476.095
ERR3211994_888	1747	8.0551	8.0551	3.4105
ERR3211994_889	35179	17.89	17.89	40.4469
ERR3211994_890	1146	9.23896	9.23896	7.42021
ERR3211994_891	3163	9.77199	9.77199	6.35794
ERR3211994_892	1523	11.9279	11.9279	7.01887
ERR3211994_893	1105	7.50366	7.50366	3.45569
ERR3211994_894	3827	12.0726	12.0726	15.4177
ERR3211994_895	1417	5.62983	5.62983	4.17013
ERR3211994_896	1028	7.35308	7.35308	2.29024
ERR3211994_897	1183	8.7183	8.7183	6.93125
ERR3211994_898	2886	12.6586	12.6586	12.0202
ERR3211994_899	1276	9.10302	9.10302	5.30144
ERR3211994_900	1450	8.66462	8.66462	11.581
ERR3211994_901	1017	19.9873	19.9873	29.1464
ERR3211994_902	1094	11.6992	11.6992	6.38449
ERR3211994_903	2908	10.6316	10.6316	10.7798
ERR3211994_904	1136	11.6694	11.6694	18.4449
ERR3211994_905	1175	6.68098	6.68098	6.30342
ERR3211994_906	1495	13.4907	13.4907	4.14444
ERR3211994_907	1882	11.2032	11.2032	12.2048
ERR3211994_908	1496	12.1731	12.1731	23.5693
ERR3211994_909	1195	36.5301	36.5301	42.6746
ERR3211994_910	5831	11.746	11.746	16.9048
ERR3211994_911	1053	8.50388	8.50388	19.8135
ERR3211994_912	2484	10.9931	10.9931	15.6896
ERR3211994_913	2314	13.3484	13.3484	20.1125
ERR3211994_914	1557	8.25373	8.25373	4.1198
ERR3211994_915	1494	8.1808	8.1808	8.32242
ERR3211994_916	1721	11.2005	11.2005	6.09036
ERR3211994_917	2075	9.83792	9.83792	8.46645
ERR3211994_918	1441	9.8598	9.8598	11.9036
ERR3211994_919	7261	12.8737	12.8737	15.9995
ERR3211994_920	5117	29.3843	29.3843	172.466
ERR3211994_921	1250	9.93	9.93	6.17071
ERR3211994_922	3148	11.4656	11.4656	16.4197
ERR3211994_923	1963	13.283	13.283	15.9988
ERR3211994_924	2424	13.7454	13.7454	9.71466
ERR3211994_925	1397	8.67923	8.67923	6.72043
ERR3211994_926	1694	11.5551	11.5551	24.8188
ERR3211994_927	1658	11.1187	11.1187	14.8757
ERR3211994_928	1021	8.52009	8.52009	2.51655
ERR3211994_929	2199	14.6008	14.6008	43.8758
ERR3211994_930	1296	8.66579	8.66579	10.1511
ERR3211994_931	12084	17.7761	17.7761	24.9454
ERR3211994_932	1552	8.90585	8.90585	9.33304
ERR3211994_933	1470	9.20909	9.20909	7.11016
ERR3211994_934	2845	12.4193	12.4193	36.6819
ERR3211994_935	2219	10.5065	10.5065	14.3216
ERR3211994_936	1116	9.50414	9.50414	9.80468
ERR3211994_937	1308	8.53541	8.53541	9.69059
ERR3211994_938	1444	10.1244	10.1244	30.8405
ERR3211994_939	1570	16.5711	16.5711	59.6363
ERR3211994_940	4032	9.8117	9.8117	10.2977
ERR3211994_941	1156	10.7107	10.7107	11.3262
ERR3211994_942	2028	11.8669	11.8669	11.1042
ERR3211994_943	1020	6.57356	6.57356	2.08836
ERR3211994_944	1501	8.14434	8.14434	8.41694
ERR3211994_945	2231	9.27487	9.27487	10.4273
ERR3211994_946	2280	9.97887	9.97887	8.93659
ERR3211994_947	2743	10.0282	10.0282	5.22638
ERR3211994_948	1354	6.76495	6.76495	3.39191
ERR3211994_949	1765	13.1059	13.1059	18.5805
ERR3211994_950	1043	7.56551	7.56551	7.77739
ERR3211994_951	1345	11.4628	11.4628	8.43638
ERR3211994_952	11670	35.5573	35.5573	118.198
ERR3211994_953	1231	8.79556	8.79556	9.38871
ERR3211994_954	1645	14.0809	14.0809	23.5429
ERR3211994_955	1010	10.6919	10.6919	10.3741
ERR3211994_956	7929	17.2647	17.2647	32.2234
ERR3211994_957	1840	10.3793	10.3793	19.3415
ERR3211994_958	1018	10.129	10.129	8.21169
ERR3211994_959	1459	15.8159	15.8159	58.7772
ERR3211994_960	1836	10.7954	10.7954	7.60508
ERR3211994_961	1461	9.33028	9.33028	9.44734
ERR3211994_962	1295	9.06725	9.06725	9.32504
ERR3211994_963	1381	16.905	16.905	28.0324
ERR3211994_964	1418	11.877	11.877	20.1222
ERR3211994_965	1435	6.97043	6.97043	3.85739
ERR3211994_966	1088	13.2527	13.2527	3.68102
ERR3211994_967	1284	9.50794	9.50794	14.6773
ERR3211994_968	1400	9.2368	9.2368	7.38824
ERR3211994_969	1480	8.66692	8.66692	5.9469
ERR3211994_970	2299	6.12517	6.12517	2.65706
ERR3211994_971	1681	25.4513	25.4513	122.993
ERR3211994_972	1639	6.53593	6.53593	2.50424
ERR3211994_973	1246	18.2162	18.2162	56.1423
ERR3211994_974	3052	12.225	12.225	14.5102
ERR3211994_975	1764	9.69765	9.69765	10.5509
ERR3211994_976	23695	14.9676	14.9676	16.9739
ERR3211994_977	1496	8.87296	8.87296	8.64627
ERR3211994_978	3658	10.856	10.856	22.5258
ERR3211994_979	1698	12.5019	12.5019	25.2042
ERR3211994_980	1066	8.4738	8.4738	8.84629
ERR3211994_981	1154	9.51693	9.51693	4.65875
ERR3211994_982	6049	12.158	12.158	29.1598
ERR3211994_983	1418	10.7066	10.7066	5.65342
ERR3211994_984	1306	9.18512	9.18512	4.4315
ERR3211994_985	9132	16.1032	16.1032	28.2343
ERR3211994_986	1015	8.39306	8.39306	3.62545
ERR3211994_987	1600	7.97035	7.97035	5.38696
ERR3211994_988	1542	7.96193	7.96193	5.95326
ERR3211994_989	1055	6.50608	6.50608	1.85423
ERR3211994_990	1431	9.29586	9.29586	10.4788
ERR3211994_991	1205	15.5261	15.5261	9.10916
ERR3211994_992	2970	6.91738	6.91738	3.24576
ERR3211994_993	1864	6.65169	6.65169	4.41625
ERR3211994_994	1071	7.45603	7.45603	6.47227
ERR3211994_995	1301	12.285	12.285	9.03004
ERR3211994_996	1442	11.031	11.031	9.73881
ERR3211994_997	1871	14.2655	14.2655	31.7592
ERR3211994_998	1120	13.7454	13.7454	7.9692
ERR3211994_999	1647	9.50501	9.50501	11.7555
ERR3211994_1000	1066	6.8679	6.8679	2.31804
ERR3211994_1001	3696	10.7493	10.7493	8.81635
ERR3211994_1002	5070	11.635	11.635	10.2509
ERR3211994_1003	1413	5.81394	5.81394	3.38453
ERR3211994_1004	2486	13.5034	13.5034	44.4548
ERR3211994_1005	2429	28.9754	28.9754	2606.7
ERR3211994_1006	1684	11.7595	11.7595	12.8273
ERR3211994_1007	9171	14.1314	14.1314	13.2314
ERR3211994_1008	1510	12.361	12.361	14.3663
ERR3211994_1009	1222	7.74813	7.74813	3.50329
ERR3211994_1010	1991	16.2873	16.2873	20.0268
ERR3211994_1011	1523	12.0801	12.0801	15.8639
ERR3211994_1012	4756	11.9974	11.9974	16.0004
ERR3211994_1013	1503	7.24021	7.24021	4.16487
ERR3211994_1014	1179	7.71623	7.71623	9.16064
ERR3211994_1015	1174	9.94043	9.94043	6.46074
ERR3211994_1016	1437	15.2479	15.2479	70.619
ERR3211994_1017	1548	8.85193	8.85193	10.5113
ERR3211994_1018	1383	8.14274	8.14274	6.12082
ERR3211994_1019	1591	9.58779	9.58779	5.26885
ERR3211994_1020	1938	9.19519	9.19519	7.68162
ERR3211994_1021	2566	13.7728	13.7728	20.6014
ERR3211994_1022	2336	8.73239	8.73239	3.97
ERR3211994_1023	1059	22.2915	22.2915	80.8213
ERR3211994_1024	2010	7.7629	7.7629	7.20411
ERR3211994_1025	1625	15.5546	15.5546	16.125
ERR3211994_1026	1207	16.3519	16.3519	8.25671
ERR3211994_1027	1203	10.735	10.735	14.2919
ERR3211994_1028	1602	15.1791	15.1791	76.8999
ERR3211994_1029	1125	8.89436	8.89436	8.80914
ERR3211994_1030	1425	5.94353	5.94353	2.60748
